Gene 1,Gene 2
11196,23673
11196,58485
11196,64689
11196,51693
11196,3308
11196,200728
11196,10972
11196,9919
11196,1522
11196,51042
11196,55014
11196,10175
11196,23256
11196,23259
11196,10427
11196,126003
11196,27095
11196,10959
11196,55633
11196,331
11196,10652
11196,9632
11196,2801
11196,9871
11196,8942
11196,26984
11196,11017
11196,11159
11196,90411
11196,8615
11196,7514
11196,26133
11196,5861
11196,51399
11196,25865
11196,27163
11196,375743
11196,2157
11196,7001
11196,10016
11196,4686
11196,2890
11196,1453
11196,122553
11196,5111
11196,79090
11196,54662
11196,7170
11196,134492
11196,26517
11196,149111
11196,57804
11196,7328
11196,2348
11196,22954
11196,55170
11196,10484
11196,1294
11196,10282
11196,11034
11196,9117
11196,135398
11196,4914
11196,51259
11196,81876
11196,51668
11199,23022
11199,80153
11199,9531
11198,55506
11198,2965
11198,65095
11198,2966
11198,2961
11198,2960
11198,2963
11198,79172
11198,8350
11198,2967
11198,79682
11198,23363
11198,80349
11198,2091
11198,10250
11198,80829
11198,2099
11198,474343
11198,2810
11198,4796
11198,2962
11198,123169
11198,4670
11198,9688
11198,152185
11198,25920
11198,546
11198,51773
11198,545
11198,728642
11198,8906
11198,23291
11198,9785
11198,1025
11198,1068
11198,92815
11198,10291
11198,10284
11198,23764
11198,672
11198,4331
11198,752
11198,6917
11198,9820
11198,5469
11198,121504
11198,6919
11198,6119
11198,6923
11198,1017
11198,6015
11198,8463
11198,2491
11198,1060
11198,4173
11198,2495
11198,6602
11198,2068
11198,6657
11198,7520
11198,51763
11198,10594
11198,728929
11198,23168
11198,1665
11198,6605
11198,124245
11198,6594
11198,6595
11198,94239
11198,6597
11198,10736
11198,6599
11198,29079
11198,25885
11198,10236
11198,3146
11198,3309
11198,3148
11198,100506888
11198,9493
11198,86
11198,83985
11198,140890
11198,2547
11198,25962
11198,9646
11198,79801
11198,6921
11198,80205
11198,91754
11198,23163
11198,57591
11198,6920
11198,2177
11198,1457
11198,26013
11198,51755
11198,6305
11198,2071
11198,51592
11198,282809
11198,64425
11198,23067
11198,6829
11198,55723
11198,8359
11198,84296
11198,5431
11198,8452
11198,8451
11198,23091
11198,79948
11198,3312
11198,79968
11198,8289
11198,902
11198,22985
11198,8899
11198,905
11198,3012
11198,79019
11198,3014
11198,84969
11198,55636
11198,79598
11198,8812
11198,7421
11198,51593
11198,648
11198,127540
11198,253714
11198,5438
11198,9557
11198,8726
11198,6830
11198,9126
11198,93185
11198,64105
11198,55717
11198,23481
11198,6601
11198,8349
11198,9031
11198,7343
11198,56916
11198,7019
11198,7913
11198,6924
11198,4343
11198,257
11198,79829
11198,5562
11198,5432
11198,5433
11198,5430
11198,8353
11198,5436
11198,5437
11198,10036
11198,5435
11198,7157
11198,1639
11198,7155
11198,5439
11198,6280
11198,7150
11198,6613
11198,6598
11198,116840
11198,4869
11198,6045
11198,9878
11198,404672
11198,7415
11198,29935
11198,6827
11198,51224
11198,4914
11198,23299
11198,8370
11198,6491
11198,27324
11198,55166
11198,8467
11198,6886
11198,7486
11198,11335
11198,55789
11198,4771
11198,2956
11198,9589
11198,1915
11198,4686
11198,1024
11198,5434
11198,6118
11198,1994
11198,4172
11198,1022
11198,1642
11198,54962
11198,5423
11198,5422
11198,1106
11198,1107
11198,1105
11198,6059
11198,10713
11198,26986
11198,1459
11198,1108
11198,10482
11198,8361
11198,8360
11198,8363
11198,8362
11198,8365
11198,8364
11198,8367
11198,8366
11198,8178
11198,8368
11198,255626
11198,6741
11198,128312
11198,22916
11198,3015
11198,6749
11198,9188
11198,10362
11198,58517
11198,25842
11198,4163
11198,2130
11198,1058
11198,1059
11198,3106
11198,9129
11198,84248
11198,54623
11198,10363
11198,3149
11198,27343
11198,51497
11198,5928
11198,22897
11198,2648
11198,142
11198,54870
11198,54465
11198,55215
11198,9760
11198,8294
11198,904
11198,6633
11198,6632
11198,3383
11198,3783
11198,6138
11198,5441
11198,5440
11198,9794
11198,472
11198,1616
11198,7469
11198,3192
11198,79923
11198,81847
11198,801
11198,7428
11198,7508
11198,4851
11198,55677
339804,25913
55719,84250
55719,79677
55719,56852
55719,56652
55719,10133
55719,100505385
55719,6305
54059,2778
54059,60528
54059,55967
54059,26517
54059,54961
54059,5528
54059,3329
54059,254187
54059,23408
54059,55699
54059,27165
54059,79005
54059,285367
54059,92106
54059,5095
54059,1678
54059,84340
54059,23395
54059,84300
54059,1663
54059,55149
54059,2669
54059,587
54059,64400
54059,79896
54059,63977
54059,25821
54059,728294
54059,55687
54059,390916
54059,23580
54059,23312
54059,80724
54059,9581
54059,23438
54059,80975
54059,64377
54059,92935
54059,5428
54059,4528
54059,85476
54059,4833
54059,2232
54059,5420
54059,3032
54059,29083
54059,1956
54059,55028
54059,7156
54059,80324
54059,79731
54059,9692
54059,2065
54059,92170
54058,9240
54058,23281
3049,217
3049,212
3049,317671
3049,55692
3049,126917
3049,3040
3049,3043
3049,3042
3049,3045
3049,7915
3049,3046
3049,160428
3049,1962
3049,51327
3049,150209
3049,224
3049,223
3049,222
3049,3050
3049,220
3049,10840
3049,3039
3049,3030
3049,8854
3048,217
3048,3921
3048,223
3048,7975
3048,3040
3048,3043
3048,3676
3048,7915
3048,3046
3048,160428
3048,4285
3048,3045
3048,1962
3048,7412
3048,126917
3048,3047
3048,51327
3048,150209
3048,4090
3048,4097
3048,23764
3048,7023
3048,4778
3048,3725
3048,224
3048,222
3048,3050
3048,4171
3048,10840
3048,220
3048,3039
3048,1727
3048,3030
3048,53335
3048,351
3048,1386
3048,2065
3048,8854
127687,9342
127687,6643
127687,5931
127687,167838
127687,25934
127687,200081
3040,217
3040,50487
3040,3043
3040,3045
3040,3047
3040,3046
3040,2321
3040,85302
3040,2324
3040,3250
3040,3791
3040,7057
3040,7054
3040,10894
3040,6326
3040,93185
3040,1674
3040,2246
3040,285
3040,284
3040,150209
3040,1791
3040,1956
3040,10202
3040,9820
3040,1499
3040,6714
3040,54682
3040,23363
3040,79133
3040,3039
3040,51377
3040,51167
3040,3569
3040,3030
3040,537
3040,8970
3040,5159
3040,7040
3040,3240
3040,125115
3040,9657
3040,3676
3040,4286
3040,3383
3040,3574
3040,7248
3040,7915
3040,308
3040,3815
3040,90952
3040,3312
3040,2277
3040,6508
3040,1727
3040,54858
3040,7157
3040,7424
3040,1003
3040,10630
3040,2597
3040,335
3040,7852
3040,4907
3040,7010
3040,26747
3040,3690
3040,2209
3040,7412
3040,1509
3040,5788
3040,2624
3040,1950
3040,567
3040,55167
3040,5290
3040,224
3040,223
3040,222
3040,2952
3040,220
3040,10840
3040,2217
3040,968
3040,51406
3040,65110
3040,2022
3040,619373
3040,6696
3040,5111
3040,2634
3040,5294
3040,79799
3040,5293
3040,3630
3040,5291
3040,126917
3040,5728
3040,4519
3040,4162
3040,6347
3040,3106
3040,952
3040,7070
3040,1962
3040,65125
3040,3091
3040,51327
3040,4616
3040,29079
3040,284001
3040,4313
3040,207
3040,4318
3040,84651
3040,836
3040,3050
3040,160428
3040,80781
3040,2335
3040,5364
3040,947
3040,944
3040,3113
3040,6401
3040,1368
3040,8854
3043,217
3043,2710
3043,79981
3043,126119
3043,3045
3043,3047
3043,3046
3043,54858
3043,3250
3043,7054
3043,6326
3043,9939
3043,2591
3043,10661
3043,23293
3043,1672
3043,1673
3043,23764
3043,10202
3043,8533
3043,79133
3043,1017
3043,3039
3043,51377
3043,162461
3043,3240
3043,3030
3043,2147
3043,8970
3043,2065
3043,4171
3043,9260
3043,2952
3043,1080
3043,6708
3043,7975
3043,2821
3043,9462
3043,26019
3043,3263
3043,3312
3043,7275
3043,3507
3043,53335
3043,5976
3043,335
3043,56163
3043,11345
3043,7018
3043,7915
3043,2056
3043,7157
3043,5705
3043,26986
3043,126917
3043,65109
3043,150209
3043,147495
3043,2623
3043,9332
3043,1356
3043,567
3043,414325
3043,224
3043,223
3043,222
3043,4778
3043,220
3043,10840
3043,6407
3043,2894
3043,55894
3043,65110
3043,10712
3043,2737
3043,54332
3043,9595
3043,4519
3043,160428
3043,1962
3043,51327
3043,29079
3043,4097
3043,207
3043,51714
3043,3050
3043,55167
3043,5364
3043,1602
3043,9887
3043,4035
3043,8854
3042,217
3042,126917
3042,7915
3042,160428
3042,1962
3042,10661
3042,150209
3042,224
3042,223
3042,222
3042,220
3042,10840
3042,3240
3042,3030
3042,353
3042,8835
3042,8854
3045,217
3045,212
3045,3030
3045,6708
3045,126917
3045,1673
3045,3047
3045,7915
3045,3046
3045,3384
3045,51714
3045,160428
3045,8854
3045,3050
3045,7782
3045,3039
3045,1962
3045,84197
3045,6326
3045,25907
3045,759
3045,10661
3045,93185
3045,51327
3045,140596
3045,150209
3045,820
3045,1672
3045,503618
3045,4314
3045,89869
3045,26747
3045,7975
3045,23764
3045,6521
3045,414325
3045,53335
3045,224
3045,223
3045,222
3045,4778
3045,220
3045,10840
3045,4171
3045,944
3045,3113
3045,2010
3045,55894
3045,65110
3045,351
3045,51312
3045,22882
3045,4097
3045,2065
3045,54536
3045,4582
3047,217
3047,6708
3047,126917
3047,212
3047,3676
3047,7915
3047,3046
3047,160428
3047,4285
3047,23390
3047,1962
3047,386682
3047,7412
3047,25907
3047,10661
3047,51327
3047,150209
3047,4097
3047,7975
3047,23764
3047,11345
3047,7023
3047,4778
3047,9531
3047,51520
3047,224
3047,223
3047,222
3047,3050
3047,4171
3047,10840
3047,220
3047,3039
3047,3030
3047,53335
3047,351
3047,51312
3047,22882
3047,2065
3047,8854
3046,217
3046,3030
3046,197
3046,336
3046,7018
3046,7975
3046,3676
3046,959
3046,4922
3046,1632
3046,6005
3046,160428
3046,1638
3046,3695
3046,1962
3046,7412
3046,6326
3046,25907
3046,10661
3046,158798
3046,51327
3046,150209
3046,23764
3046,4097
3046,375611
3046,55211
3046,165679
3046,3484
3046,4778
3046,51520
3046,7915
3046,224
3046,223
3046,222
3046,3050
3046,220
3046,10840
3046,3039
3046,51621
3046,6708
3046,2994
3046,2147
3046,126917
3046,2065
3046,8854
1178,6667
1178,2582
1178,5451
1178,9244
1178,55636
1178,124
1178,860
1178,10606
115761,8218
115761,91404
115761,9267
115761,10565
115761,5298
115761,23041
115761,445582
115761,9266
115761,653781
115761,54503
115761,9265
115761,26984
115761,130162
115761,653269
115761,27128
115761,23390
115761,7535
115761,22820
115761,1213
115761,5062
115761,9117
115761,728378
115761,23239
115761,54101
115761,5027
115761,9319
115761,10564
115761,116984
115761,162
115761,163
115761,339231
115761,135295
115761,8991
115761,8729
115761,10717
115761,29843
115761,921
115761,26269
145376,5499
130540,6820
130540,8517
130540,5295
130540,80258
130540,9802
130540,8576
130540,23281
130540,6714
130540,151254
130540,8115
147948,653781
147948,10155
147948,653269
147948,728378
147948,54101
147948,445582
26693,5568
26693,2782
26693,5566
26693,5567
26693,2774
26693,2788
26693,51764
26693,2792
26693,409
26693,408
146206,7272
146206,830
146206,10540
146206,4795
137107,6633
137107,8454
137107,5501
100529067,10289
100529067,9444
100529067,1107
100529067,51497
126549,221496
126549,8815
126549,23592
126549,23141
254973,5567
254973,5568
254973,2782
254973,5566
254973,2774
254973,2788
254973,51764
254973,2792
254973,409
254973,408
440568,2896
440568,9093
440568,2130
440568,7447
440568,8379
147007,8218
147007,132884
147007,84898
147007,535
147007,200728
147007,79867
147007,51026
147007,51343
147007,10613
147007,23392
147007,525
147007,526
147007,527
147007,523
147007,56110
147007,90231
147007,528
147007,529
147007,92270
147007,10312
147007,10159
147007,127124
147007,9114
147007,245973
147007,245972
147007,6610
147007,91304
147007,23545
147007,9296
147007,8992
147007,51259
147007,537
147007,50617
147007,203547
147007,26262
147007,51606
147007,84317
147007,4582
126541,5567
126541,5568
126541,5566
126541,2782
126541,2774
126541,2788
126541,51764
126541,2792
126541,409
126541,408
1912,64782
1912,4004
1912,57520
1912,10069
1912,10445
1912,6129
1912,6322
1912,8907
1912,10524
1912,6440
1912,84333
1912,8535
1912,4733
1912,6015
1912,6657
1912,55108
1912,7528
1912,9261
1912,23466
1912,705
1912,10454
1912,6386
1912,8328
1912,3303
1912,6667
1912,5562
1912,1399
1912,1398
1912,100532731
1912,64170
1912,84080
1912,153527
1912,84456
1912,55885
1912,23492
1912,7867
1912,9841
1912,9643
1912,2275
1912,1432
1912,7703
1912,8726
1912,3801
1912,8290
1912,8467
1912,5336
1912,10389
1912,54955
1912,6045
1912,84619
1912,80764
1912,9584
1912,1911
1912,5347
1912,4171
1912,54968
1912,10492
1912,4088
1912,147687
1912,401508
1912,401507
1912,83851
1912,4690
1912,220108
1912,90933
1912,84078
1912,4005
1912,10939
1912,26051
1912,84140
1912,51460
1912,648
1912,5441
1912,23028
1912,80012
219968,5568
219968,2782
219968,5566
219968,5567
219968,2774
219968,2788
219968,51764
219968,2792
219968,409
219968,408
148930,8569
148932,25843
148932,65986
148932,351
148932,9113
148932,125115
148932,123920
148932,7024
148932,55007
148932,6999
373159,10527
373159,2475
373159,23534
373159,91949
373159,23312
373159,6894
373159,5768
373159,9320
373159,64328
373159,30000
373159,7249
373159,23392
373159,403
373159,23397
373159,23039
373159,84342
373159,65123
373159,10607
373159,90353
373159,84292
373159,11230
373159,23358
373159,26578
373159,11146
373159,1434
373159,8189
373159,57153
373159,4836
373159,1454
373159,83987
373159,6059
373159,1453
373159,284427
373159,1478
373159,9692
79935,1164
79935,4085
79935,23552
79935,1163
79935,1263
79935,983
79935,10733
79935,1876
79935,9212
79935,1874
79935,1875
79935,1870
79935,1871
79935,728340
79935,1409
79935,126520
79935,1018
79935,1019
79935,545
79935,1017
79935,890
79935,996
79935,991
79935,990
79935,3832
79935,9088
79935,899
79935,6240
79935,5128
79935,5129
79935,1869
79935,5127
79935,902
79935,5347
79935,1021
79935,1020
79935,1022
79935,6500
79935,27013
79935,4998
79935,1410
79935,1411
79935,7465
91298,9182
409,392309
409,552900
409,441933
409,113457
409,390190
409,26476
409,390892
409,9774
409,441608
409,643
409,3551
409,160
409,4140
409,9020
409,7514
409,8904
409,286362
409,403273
409,6154
409,10203
409,6156
409,1653
409,1627
409,7049
409,390093
409,6845
409,119749
409,2316
409,2317
409,1063
409,403277
409,135924
409,84541
409,84545
409,81472
409,138802
409,1665
409,10803
409,1129
409,8301
409,1080
409,10454
409,79295
409,26689
409,2829
409,26682
409,2826
409,2827
409,4659
409,3674
409,2547
409,29978
409,80755
409,134083
409,390079
409,2268
409,1018
409,1019
409,7881
409,79041
409,90019
409,1234
409,4214
409,1236
409,1237
409,1230
409,1232
409,1233
409,219431
409,390538
409,390437
409,7862
409,22905
409,8120
409,85021
409,5579
409,25977
409,219479
409,1840
409,85439
409,79345
409,23149
409,2060
409,25873
409,390327
409,390326
409,54888
409,338
409,390321
409,2735
409,127833
409,7037
409,10419
409,23481
409,26533
409,26532
409,10798
409,10381
409,1909
409,9630
409,26538
409,11224
409,390442
409,282763
409,8943
409,6207
409,6201
409,7414
409,7415
409,127062
409,91947
409,127066
409,127068
409,127069
409,1211
409,390199
409,374291
409,51429
409,9026
409,390195
409,390197
409,10092
409,441639
409,403274
409,10096
409,4172
409,10094
409,403278
409,4074
409,284521
409,81470
409,79324
409,81061
409,256892
409,390061
409,285659
409,56656
409,2869
409,551
409,22866
409,390064
409,390066
409,390067
409,390063
409,128371
409,26211
409,1059
409,1192
409,9221
409,1759
409,81392
409,7465
409,26212
409,81285
409,26658
409,26659
409,8241
409,2123
409,341568
409,81099
409,944
409,6553
409,8766
409,8761
409,26219
409,338751
409,6037
409,1495
409,128366
409,128367
409,403284
409,128360
409,8388
409,169981
409,341276
409,283092
409,283093
409,128368
409,6158
409,51474
409,119687
409,100526693
409,119682
409,125963
409,125962
409,55114
409,3185
409,407
409,79541
409,4868
409,4869
409,4985
409,2151
409,10663
409,4988
409,2017
409,23118
409,219447
409,408
409,3837
409,401427
409,3183
409,10528
409,28299
409,1956
409,51684
409,10768
409,6714
409,403239
409,8871
409,255725
409,22848
409,343406
409,7314
409,7316
409,3840
409,7520
409,829
409,4792
409,8971
409,54518
409,7529
409,81127
409,823
409,6857
409,708
409,55243
409,29079
409,9343
